0.0986388644828, 0
0.0917475956487, 0
0.145584204072, 0
0.142518153032, 0
0.142253105627, 0
0.119285048403, 0
0.129997026572, 0
0.136597522569, 0
0.105832310288, 0
0.178312958885, 0
0.107891677526, 0
0.113344653992, 0
0.103611400599, 0
0.160019057101, 0
0.149668014451, 0
0.0959449414252, 0
0.156567609595, 0
0.0917672687843, 0
0.0923103369303, 0
0.118685531718, 0
0.129657079573, 0
0.0877228876225, 0
0.0842085092071, 0
0.131549132726, 0
0.111925595875, 0
0.161551126267, 0
0.175085535897, 0
0.0878690520163, 0
0.130420083312, 0
0.159038689674, 0
0.0816900958315, 0
0.126857895036, 0
0.131911792598, 0
0.171598109482, 0
0.140393070557, 0
0.077446068986, 0
0.162698147122, 0
0.151169751204, 0
0.087151793643, 0
0.114431399858, 0
0.101722278358, 0
0.174384322663, 0
0.110660572278, 0
0.134096178587, 0
0.155533338123, 0
0.147903268982, 0
0.166143804959, 0
0.167320065374, 0
0.146571222768, 0
0.103379551476, 0
0.141308630674, 0
0.118649081457, 0
0.125942326188, 0
0.117760984818, 0
0.0913455808501, 0
0.0989442320687, 0
0.0941059660696, 0
0.0995780856529, 0
0.0942062258306, 0
0.11165199976, 0
0.110678983431, 0
0.137513992696, 0
0.125631800935, 0
0.149230832938, 0
0.162675317843, 0
0.183303287852, 0
0.0976242049546, 0
0.141107389802, 0
0.138878310906, 0
0.0791980582808, 0
0.118853655778, 0
0.152713893093, 0
0.157006011568, 0
0.134508286913, 0
0.134489157922, 0
0.155136518819, 0
0.152792360261, 0
0.164017042025, 0
0.0972236729348, 0
0.15062678123, 0
0.150710692063, 0
0.0952333569886, 0
0.134910158586, 0
0.170361397503, 0
0.128890232923, 0
0.132224356833, 0
0.115760233593, 0
0.120302038802, 0
0.10937895146, 0
0.142652742783, 0
0.130015132753, 0
0.15802352672, 0
0.0914280319758, 0
0.102150620255, 0
0.164990443526, 0
0.106655895529, 0
0.111752353055, 0
0.172351613802, 0
0.0943139872495, 0
0.0921563788398, 0
0.132943982515, 0
0.144937690347, 0
0.112558072266, 0
0.122898776416, 0
0.172533281569, 0
0.124482509921, 0
0.172311409106, 0
0.0996693243487, 0
0.0963770896366, 0
0.124781330197, 0
0.175796616227, 0
0.112972502112, 0
0.102153005091, 0
0.112783468255, 0
0.0878357327928, 0
0.106251158712, 0
0.122879469161, 0
0.0787706265123, 0
0.139141796384, 0
0.155998181687, 0
0.15414109085, 0
0.128094218659, 0
0.120183671338, 0
0.136869413059, 0
0.136518801921, 0
0.109869091946, 0
0.147537827162, 0
0.16727651379, 0
0.169763022098, 0
0.122765550093, 0
0.144490605405, 0
0.15890143013, 0
0.142002305105, 0
0.168989095902, 0
0.152707750407, 0
0.11323517505, 0
0.0985900782389, 0
0.14797391406, 0
0.085651946172, 0
0.173094583639, 0
0.097038994969, 0
0.173620501369, 0
0.103157362397, 0
0.175907598264, 0
0.176828987915, 0
0.0873027664719, 0
0.129907355645, 0
0.118581557078, 0
0.113808871401, 0
0.117512469709, 0
